Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2004-03-15,15.99622917175293,,16.706043243408203,15.550005912780762,17.294448852539062,15.025571823120117,13.28594970703125,,11.703238487243652,21.312395095825195,23.8127384185791
2004-03-16,16.14943504333496,,16.700347900390625,15.694092750549316,17.490135192871094,15.11672306060791,13.309678077697754,,11.815679550170898,21.46168327331543,24.021957397460938
2004-03-17,16.353696823120117,,16.933958053588867,15.875524520874023,17.706069946289062,15.306644439697266,13.469818115234375,,12.001449584960938,21.44034767150879,24.362911224365234
2004-03-18,16.347305297851562,,17.10488510131836,15.880854606628418,17.726306915283203,15.207878112792969,13.46388053894043,,11.947670936584473,21.41902732849121,24.300920486450195
2004-03-19,16.346668243408203,,16.75412940979004,15.70610237121582,17.5035343170166,15.002779006958008,13.435314178466797,,11.877689361572266,21.08051109313965,24.162809371948242
2004-03-22,15.987969398498535,,16.593910217285156,15.502415657043457,17.266530990600586,14.759692192077637,13.256731986999512,,11.739692687988281,20.81682777404785,23.790355682373047
2004-03-23,16.071237564086914,,16.47946548461914,15.497051239013672,17.21914291381836,14.736905097961426,13.232917785644531,,11.734761238098145,20.888097763061523,23.743793487548828
2004-03-24,16.000782012939453,,16.13042449951172,15.379119873046875,17.21914291381836,14.812872886657715,13.268634796142578,,11.759406089782715,20.774065017700195,23.860193252563477
2004-03-25,16.417125701904297,,16.067485809326172,15.539936065673828,17.5035343170166,15.283846855163574,13.453171730041504,,11.779111862182617,20.888097763061523,24.279193878173828
2004-03-26,16.461973190307617,,16.250587463378906,15.529215812683105,17.59832763671875,15.192687034606934,13.37578296661377,,11.818541526794434,20.973609924316406,24.255908966064453
2004-03-29,16.698974609375,,16.336414337158203,15.727550506591797,17.808231353759766,15.390192031860352,13.536510467529297,,11.892475128173828,21.258682250976562,24.48093605041504
2004-03-30,16.820667266845703,,16.63397216796875,15.834758758544922,17.916574478149414,15.412983894348145,13.619845390319824,,11.936827659606934,21.20879364013672,24.667165756225586
2004-03-31,16.737396240234375,,16.788463592529297,15.75971794128418,17.882715225219727,15.314234733581543,13.619845390319824,,11.986116409301758,21.32994270324707,24.63612174987793
2004-04-01,16.859102249145508,,16.593910217285156,15.925880432128906,17.98428726196289,15.47375202178955,13.566282272338867,,12.020611763000488,21.479598999023438,24.744754791259766
2004-04-02,17.140949249267578,,16.66829490661621,15.866925239562988,18.187419891357422,15.861175537109375,13.584131240844727,,11.961474418640137,21.73615837097168,24.969785690307617
2004-04-05,17.08329963684082,,16.75412940979004,15.909801483154297,18.404102325439453,15.997902870178223,13.631749153137207,,11.995969772338867,21.985584259033203,25.225839614868164
2004-04-06,17.166563034057617,,16.75412940979004,15.899077415466309,18.39055824279785,15.830784797668457,13.697234153747559,,12.000896453857422,21.914335250854492,25.171533584594727
2004-04-07,16.96800422668457,,16.75412940979004,15.856208801269531,18.349929809570312,15.732016563415527,13.661520004272461,,11.877689361572266,21.814546585083008,24.985307693481445
2004-04-08,16.871919631958008,,16.902902603149414,15.829399108886719,18.24836540222168,15.762417793273926,13.590081214904785,,11.867831230163574,21.664894104003906,24.830116271972656
2004-04-12,17.064085006713867,,17.22333526611328,15.925880432128906,18.431188583374023,15.80039119720459,13.64365291595459,,11.680543899536133,21.84305763244629,25.039615631103516
2004-04-13,16.692564010620117,,17.07456398010254,15.58818531036377,18.146780014038086,15.602895736694336,13.506744384765625,,11.468620300292969,21.650634765625,24.57404899597168
2004-04-14,16.750215530395508,,17.10890007019043,15.400568008422852,18.133249282836914,15.587698936462402,13.6019868850708,,11.483406066894531,21.87156105041504,24.535255432128906
2004-04-15,16.846298217773438,,17.33777618408203,15.30943489074707,18.187419891357422,15.405384063720703,13.64365291595459,,11.54747486114502,22.270658493041992,24.511972427368164
2004-04-16,16.99362564086914,,17.475107192993164,15.475610733032227,18.349929809570312,15.261052131652832,13.73890209197998,,11.58691120147705,22.4345703125,24.744754791259766
2004-04-19,16.96800422668457,,17.4350528717041,15.448805809020996,18.24836540222168,15.435770988464355,13.780566215515137,,11.512978553771973,22.3419189453125,24.760276794433594
2004-04-20,16.615694046020508,,17.080289840698242,15.164704322814941,18.065534591674805,15.101524353027344,13.673418998718262,,11.38483715057373,21.97132682800293,24.605098724365234
2004-04-21,16.455564498901367,,17.023069381713867,15.159347534179688,18.180646896362305,15.329424858093262,13.703186988830566,,11.473552703857422,22.227893829345703,24.63612174987793
2004-04-22,17.006431579589844,,17.36067008972168,15.422008514404297,18.58015251159668,15.564908027648926,13.840097427368164,,11.601686477661133,22.406070709228516,25.132728576660156
2004-04-23,16.878328323364258,,17.22333526611328,15.341595649719238,18.498899459838867,15.770009994506836,13.852005004882812,,11.60661792755127,22.3419189453125,25.031862258911133
2004-04-26,16.7950496673584,,17.320613861083984,15.30943489074707,18.404102325439453,15.58010196685791,13.822237968444824,,11.641119956970215,22.220773696899414,24.830116271972656
2004-04-27,16.82707977294922,,17.68109703063965,15.346962928771973,18.417646408081055,15.534523010253906,13.857958793640137,,11.660828590393066,22.30628776550293,25.000818252563477
2004-04-28,16.256999969482422,,17.429325103759766,15.127178192138672,18.173877716064453,15.268654823303223,13.697234153747559,,11.670683860778809,22.10673713684082,24.705965042114258
2004-04-29,16.05842399597168,,17.011619567871094,15.078935623168945,18.011369705200195,15.040759086608887,13.76866626739502,,11.488334655761719,21.97132682800293,24.543018341064453
2004-04-30,15.962347030639648,,17.07456398010254,15.073573112487793,17.87594223022461,14.729310035705566,13.798433303833008,,11.473552703857422,21.992721557617188,24.356794357299805
2004-05-03,16.013591766357422,,17.46938705444336,15.175418853759766,18.079076766967773,14.812872886657715,13.881766319274902,,11.552407264709473,22.27777862548828,24.48093605041504
2004-05-04,16.167320251464844,,17.48082733154297,15.223665237426758,18.153562545776367,14.957201957702637,13.822237968444824,,11.596755981445312,22.242151260375977,24.43438148498535
2004-05-05,16.109668731689453,,17.538047790527344,15.207587242126465,18.167104721069336,15.033163070678711,13.846051216125488,,11.517902374267578,22.370426177978516,24.488698959350586
2004-05-06,15.949536323547363,,17.45221710205078,15.041414260864258,18.07231903076172,14.964801788330078,13.78652286529541,,11.557332038879395,22.284910202026367,24.12401580810547
2004-05-07,15.379446983337402,,17.028785705566406,14.7197847366333,17.754056930541992,14.888835906982422,13.655564308166504,,11.207406997680664,22.135244369506836,23.542055130004883
2004-05-10,15.353829383850098,,16.536691665649414,14.5964994430542,17.49676513671875,14.8280668258667,13.590081214904785,,11.049698829650879,21.850187301635742,23.247188568115234
2004-05-11,15.545994758605957,,16.82279396057129,14.671544075012207,17.605093002319336,15.025571823120117,13.566282272338867,,11.020129203796387,21.87156105041504,23.58860969543457
2004-05-12,15.52037239074707,,16.92579460144043,14.837718963623047,17.754056930541992,14.97999382019043,13.494843482971191,,11.010270118713379,21.949954986572266,23.66619873046875
2004-05-13,15.642077445983887,,16.8800106048584,14.864513397216797,17.754056930541992,14.97999382019043,13.471029281616211,,11.054628372192383,21.921451568603516,23.58860969543457
2004-05-14,15.58442211151123,,17.080289840698242,14.87524700164795,17.720212936401367,14.774888038635254,13.52459716796875,,11.113767623901367,21.87868881225586,23.596370697021484
2004-05-17,15.28976821899414,,17.080289840698242,14.682273864746094,17.52384376525879,14.615365028381348,13.435314178466797,,10.995491027832031,21.814546585083008,23.22391128540039
2004-05-18,15.571611404418945,,16.82851219177246,14.800190925598145,17.69989013671875,14.759692192077637,13.512691497802734,,11.08912467956543,21.807432174682617,23.58860969543457
2004-05-19,15.603644371032715,,16.75412940979004,14.810917854309082,17.672809600830078,14.8280668258667,13.441268920898438,,11.010270118713379,21.593626022338867,23.48773956298828
2004-05-20,15.565210342407227,,16.736955642700195,14.864513397216797,17.632190704345703,14.820466041564941,13.488884925842285,,11.123624801635742,21.451093673706055,23.542055130004883
2004-05-21,15.731754302978516,,16.656850814819336,14.955648422241211,17.754056930541992,14.866046905517578,13.494843482971191,,11.108842849731445,21.49384880065918,23.658445358276367
2004-05-24,15.885467529296875,,17.034513473510742,14.977094650268555,17.889495849609375,14.888835906982422,13.441268920898438,,11.261621475219727,21.386962890625,23.906749725341797
2004-05-25,16.199342727661133,,17.320613861083984,15.191503524780273,18.146780014038086,15.169902801513672,13.6019868850708,,11.463693618774414,21.593626022338867,24.387834548950195
2004-05-26,16.244182586669922,,17.17755889892578,15.282631874084473,18.187419891357422,15.139514923095703,13.613898277282715,,11.468620300292969,21.707643508911133,24.403352737426758
2004-05-27,16.397911071777344,,16.937232971191406,15.320154190063477,18.31606674194336,15.230664253234863,13.774611473083496,,11.58691120147705,21.9285831451416,24.511972427368164
2004-05-28,16.410728454589844,,17.023069381713867,15.330873489379883,18.31606674194336,15.306644439697266,13.721040725708008,,11.611547470092773,21.921451568603516,24.511972427368164
2004-06-01,16.372283935546875,,17.257667541503906,15.271913528442383,18.31606674194336,15.200282096862793,13.721040725708008,,11.596755981445312,22.035476684570312,24.488698959350586
2004-06-02,16.404312133789062,,17.22333526611328,15.346962928771973,18.485353469848633,15.200282096862793,13.83414363861084,,11.616474151611328,22.17088508605957,24.581815719604492
2004-06-03,16.096860885620117,,17.068843841552734,15.223665237426758,18.349929809570312,15.002779006958008,13.804381370544434,,11.49326229095459,22.11387825012207,24.42662811279297
2004-06-04,16.244182586669922,,16.983001708984375,15.352320671081543,18.45149040222168,15.147113800048828,13.828192710876465,,11.53269100189209,22.156627655029297,24.52750587463379
2004-06-07,16.5772705078125,,17.297725677490234,15.572093963623047,18.769739151000977,15.496539115905762,13.947253227233887,,11.631268501281738,22.37755012512207,24.868911743164062
2004-06-08,16.590078353881836,,17.22333526611328,15.550655364990234,18.81037139892578,15.58010196685791,14.01272201538086,,11.522826194763184,22.406070709228516,24.95426368713379
2004-06-09,16.397911071777344,,17.086009979248047,15.389845848083496,18.647863388061523,15.405384063720703,13.959149360656738,,11.448908805847168,22.142377853393555,24.768037796020508
2004-06-10,16.474782943725586,,17.303438186645508,15.464893341064453,18.776519775390625,15.488947868347168,13.959149360656738,,11.52775764465332,22.149497985839844,24.868911743164062
2004-06-14,16.244182586669922,,17.17184066772461,15.250473976135254,18.674945831298828,15.276250839233398,13.887721061706543,,11.448908805847168,21.992721557617188,24.55077362060547
2004-06-15,16.410728454589844,,17.417890548706055,15.30943489074707,18.844219207763672,15.504134178161621,13.953200340270996,,11.498190879821777,22.021230697631836,24.698204040527344
2004-06-16,16.417125701904297,,17.7554874420166,15.3362398147583,18.891624450683594,15.435770988464355,13.935344696044922,,11.562265396118164,22.02835464477539,24.721485137939453
2004-06-17,16.48118019104004,,17.887094497680664,15.346962928771973,18.905170440673828,15.261052131652832,13.881766319274902,,11.641119956970215,22.063983917236328,24.783559799194336
2004-06-18,16.706430435180664,,17.93534278869629,15.366353988647461,19.012374877929688,15.291443824768066,13.879973411560059,,11.703261375427246,22.053977966308594,24.77733612060547
2004-06-21,16.642074584960938,,17.895137786865234,15.317862510681152,18.937742233276367,15.223073959350586,13.862049102783203,,11.782809257507324,21.903902053833008,24.69187355041504
2004-06-22,16.69999122619629,,18.015783309936523,15.393301963806152,19.11414909362793,15.382589340209961,13.868023872375488,,11.738065719604492,21.81100082397461,24.583099365234375
2004-06-23,16.905925750732422,,18.320253372192383,15.431012153625488,19.38556480407715,15.595293045043945,13.885950088500977,,11.827560424804688,21.93963050842285,24.77733612060547
2004-06-24,16.89304542541504,,18.211097717285156,15.463343620300293,19.34485626220703,15.519328117370605,13.832175254821777,,11.867327690124512,21.9467830657959,24.78511619567871
2004-06-25,16.938098907470703,,18.10770034790039,15.409456253051758,19.31770896911621,15.58010196685791,13.700728416442871,,11.79772663116455,21.753829956054688,24.761810302734375
2004-06-28,16.880178451538086,,17.849178314208984,15.39868450164795,19.17522430419922,15.4585599899292,13.700728416442871,,11.85241985321045,21.646623611450195,24.715187072753906
2004-06-29,17.11185646057129,,17.94684410095215,15.334024429321289,19.324493408203125,15.618081092834473,13.712675094604492,,11.762924194335938,21.760971069335938,24.528705596923828
2004-06-30,17.234130859375,,18.084716796875,15.39868450164795,19.44663429260254,15.724432945251465,13.796324729919434,,11.812642097473145,21.8395938873291,24.575332641601562
2004-07-01,16.92522621154785,,18.10770034790039,15.290925025939941,19.154863357543945,15.435770988464355,13.658900260925293,,11.67343521118164,21.53227996826172,24.427703857421875
2004-07-02,16.822265625,,18.176631927490234,15.334024429321289,18.99201774597168,15.268654823303223,13.658900260925293,,11.792757987976074,21.517990112304688,24.295625686645508
2004-07-06,16.693561553955078,,18.22258949279785,15.22627067565918,18.951305389404297,14.942011833190918,13.664873123168945,,11.77286434173584,21.36077117919922,24.140233993530273
2004-07-07,16.88661766052246,,18.331741333007812,15.193941116333008,18.985240936279297,15.040759086608887,13.676828384399414,,11.79772663116455,21.310747146606445,24.07030487060547
2004-07-08,16.745044708251953,,18.239826202392578,15.080791473388672,18.876670837402344,14.790081977844238,13.658900260925293,,11.752984046936035,21.26072120666504,23.743982315063477
2004-07-09,16.80938720703125,,18.343233108520508,15.080791473388672,19.032732009887695,14.91162395477295,13.69474983215332,,11.72812271118164,21.21070098876953,23.87606430053711
2004-07-12,16.822265625,,18.239826202392578,15.150845527648926,19.059873580932617,14.888835906982422,13.712675094604492,,11.752984046936035,21.11779022216797,23.9382266998291
2004-07-13,16.880178451538086,,18.19386863708496,15.167001724243164,19.1005802154541,14.820466041564941,13.730599403381348,,11.72812271118164,21.2893123626709,24.03145980834961
2004-07-14,16.880178451538086,,18.412168502807617,15.096959114074707,19.0666561126709,14.584979057312012,13.72462272644043,,11.832526206970215,21.3679141998291,23.93044662475586
2004-07-15,16.91236114501953,,18.532808303833008,14.95687484741211,19.161649703979492,14.509016036987305,13.635001182556152,,11.887212753295898,21.132080078125,23.81391143798828
2004-07-16,16.95098304748535,,18.756860733032227,14.962262153625488,19.08700942993164,14.357089042663574,13.629022598266602,,11.971731185913086,20.9462833404541,23.54973602294922
2004-07-19,16.87375259399414,,18.693666458129883,14.983817100524902,19.005586624145508,14.402668952941895,13.635001182556152,,12.026420593261719,20.84623146057129,23.456506729125977
2004-07-20,16.848003387451172,,18.6362247467041,15.059249877929688,19.120941162109375,14.638158798217773,13.64097785949707,,12.051281929016113,20.931978225708008,23.720680236816406
2004-07-21,16.52623176574707,,18.303010940551758,14.908379554748535,18.869882583618164,14.417860984802246,13.455744743347168,,11.862358093261719,20.696147918701172,23.510892868041992
2004-07-22,16.45543670654297,,18.3604679107666,14.924540519714355,18.754535675048828,14.569785118103027,13.41392707824707,,11.782809257507324,20.796199798583984,23.54973602294922
2004-07-23,16.371782302856445,,18.291528701782227,14.84911823272705,18.66632080078125,14.319110870361328,13.216741561889648,,11.71320915222168,20.667570114135742,23.409879684448242
2004-07-26,16.23021125793457,,18.130672454833984,14.854512214660645,18.60525131225586,14.402668952941895,13.168947219848633,,11.683374404907227,20.460309982299805,23.20787811279297
2004-07-27,16.50692367553711,,18.314510345458984,14.978429794311523,18.795251846313477,14.53940486907959,13.306371688842773,,11.668460845947266,20.54607391357422,23.60413360595703
2004-07-28,16.65494155883789,,18.440895080566406,15.026912689208984,18.91059684753418,14.531797409057617,13.270528793334961,,11.822580337524414,20.496042251586914,23.503124237060547
2004-07-29,16.87375259399414,,18.573030471801758,15.091567993164062,18.93095588684082,14.736905097961426,13.115169525146484,,11.907102584838867,20.58894920349121,23.61966896057129
2004-07-30,16.841567993164062,,18.641965866088867,15.070013999938965,18.903818130493164,14.767291069030762,13.115169525146484,,11.991620063781738,20.667570114135742,23.642969131469727
2004-08-02,16.944538116455078,,18.61898422241211,15.161611557006836,18.99201774597168,14.805274963378906,13.246622085571289,,12.081111907958984,20.64612579345703,23.782817840576172
2004-08-03,16.77721405029297,,18.843029022216797,15.070013999938965,18.890239715576172,14.562191009521484,13.192845344543457,,12.05624771118164,20.624683380126953,23.54197120666504
2004-08-04,16.80295181274414,,18.406423568725586,15.107741355895996,18.890239715576172,14.584979057312012,13.222722053527832,,12.160654067993164,20.58180046081543,23.41765022277832
2004-08-05,16.442575454711914,,18.130672454833984,14.859893798828125,18.50348472595215,14.364686012268066,13.06736946105957,,12.0164794921875,20.203046798706055,23.005868911743164
2004-08-06,16.146541595458984,,17.76874542236328,14.730576515197754,18.12350845336914,13.93169116973877,12.906042098999023,,12.105964660644531,19.924333572387695,22.67177391052246
2004-08-09,16.24950408935547,,18.05599021911621,14.714418411254883,18.164215087890625,14.022845268249512,12.95384693145752,,12.076142311096191,19.831424713134766,22.640689849853516
2004-08-10,16.513368606567383,,17.987049102783203,14.919157981872559,18.46954917907715,14.265939712524414,13.055421829223633,,12.165632247924805,20.124427795410156,22.97478675842285
2004-08-11,16.45543670654297,,17.895137786865234,14.962262153625488,18.449203491210938,13.908904075622559,13.15699291229248,,12.215344429016113,20.460309982299805,22.811630249023438
2004-08-12,16.23021125793457,,17.665342330932617,14.806012153625488,18.177785873413086,13.635437965393066,13.127120971679688,,12.210371017456055,20.345979690551758,22.50084686279297
2004-08-13,16.172285079956055,,17.88364601135254,14.822172164916992,18.14386558532715,13.711398124694824,13.186868667602539,,12.165632247924805,20.18874740600586,22.555225372314453
2004-08-16,16.622766494750977,,17.992794036865234,15.048463821411133,18.48312759399414,13.832942008972168,13.270528793334961,,12.22031307220459,20.460309982299805,23.091327667236328
2004-08-17,16.712862014770508,,17.579164505004883,15.134675025939941,18.46954917907715,13.924097061157227,13.282474517822266,,12.215344429016113,20.488895416259766,23.386581420898438
2004-08-18,16.860877990722656,,17.8089656829834,15.317862510681152,18.761320114135742,14.151986122131348,13.372098922729492,,12.294882774353027,20.760465621948242,23.588590621948242
2004-08-19,16.88661766052246,,17.866418838500977,15.253203392028809,18.537397384643555,14.106415748596191,13.306371688842773,,12.235230445861816,20.689006805419922,23.47981071472168
2004-08-20,17.021759033203125,,18.050251007080078,15.409456253051758,18.72060203552246,14.174785614013672,13.366124153137207,,12.284945487976074,20.860515594482422,23.68959617614746
2004-08-23,16.880178451538086,,17.826196670532227,15.35557746887207,18.713815689086914,14.243144035339355,13.318320274353027,,12.260086059570312,20.817646026611328,23.56528663635254
2004-08-24,16.92522621154785,,17.780241012573242,15.382518768310547,18.727388381958008,14.167179107666016,13.324295997619629,,12.284945487976074,20.83193016052246,23.627439498901367
2004-08-25,17.11185646057129,,17.895137786865234,15.517219543457031,18.93095588684082,14.326704978942871,13.40197467803955,,12.334667205810547,21.032033920288086,23.806135177612305
2004-08-26,17.201953887939453,,18.021516799926758,15.554929733276367,18.937742233276367,14.250743865966797,13.425873756408691,,12.334667205810547,21.003448486328125,23.798372268676758
2004-08-27,17.221263885498047,,18.13641929626465,15.571099281311035,18.93095588684082,14.311517715454102,13.40197467803955,,12.329694747924805,21.15352439880371,23.798372268676758
2004-08-30,17.073246002197266,,18.05599021911621,15.479504585266113,18.829174041748047,14.167179107666016,13.336243629455566,,12.359521865844727,20.889110565185547,23.611896514892578
2004-08-31,17.124732971191406,,18.35472869873047,15.560318946838379,18.917381286621094,14.114007949829102,13.348194122314453,,12.478842735290527,21.003448486328125,23.596357345581055
2004-09-01,17.19552230834961,,18.676429748535156,15.501054763793945,18.924165725708008,14.220355033874512,13.348194122314453,,12.439071655273438,21.089208602905273,23.674062728881836
2004-09-02,17.433629989624023,,18.825803756713867,15.673466682434082,19.182004928588867,14.387479782104492,13.503548622131348,,12.55341625213623,21.30359649658203,24.046998977661133
2004-09-03,17.39502716064453,,18.86600685119629,15.66808795928955,19.127716064453125,14.07602310180664,13.56329345703125,,12.508674621582031,21.26072120666504,24.0236873626709
2004-09-07,17.549470901489258,,18.843029022216797,15.856653213500977,19.270217895507812,14.136794090270996,13.56329345703125,,12.598158836364746,21.403648376464844,24.186847686767578
